,index,subject,dataset,idv label,group label,size,size of pre,size of next,dist to pre,dist to next,gap,pre gap,next gap
1081,1082,verse577,train,7,1,19999,,29581,,20.346989949375804,20.346989949375804,,22.847319317591726
1082,1083,verse577,train,8,2,29581,19999,28659,20.346989949375804,22.847319317591726,22.847319317591726,20.346989949375804,25.15949125081825
1083,1084,verse577,train,9,2,28659,29581,28790,22.847319317591726,25.15949125081825,25.15949125081825,22.847319317591726,24.779023386727733
1084,1085,verse577,train,10,2,28790,28659,29761,25.15949125081825,24.779023386727733,24.779023386727733,25.15949125081825,23.62202362203543
1085,1086,verse577,train,11,2,29761,28790,30178,24.779023386727733,23.62202362203543,23.62202362203543,24.779023386727733,25.199206336708304
1086,1087,verse577,train,12,2,30178,29761,33125,23.62202362203543,25.199206336708304,25.199206336708304,23.62202362203543,26.038433132583073
1087,1088,verse577,train,13,2,33125,30178,36776,25.199206336708304,26.038433132583073,26.038433132583073,25.199206336708304,24.041630560342615
1088,1089,verse577,train,14,2,36776,33125,41033,26.038433132583073,24.041630560342615,24.041630560342615,26.038433132583073,24.1039415863879
1089,1090,verse577,train,15,2,41033,36776,42687,24.041630560342615,24.1039415863879,24.1039415863879,24.041630560342615,25.199206336708304
1090,1091,verse577,train,16,2,42687,41033,43847,24.1039415863879,25.199206336708304,25.199206336708304,24.1039415863879,29.086079144497972
1091,1092,verse577,train,17,2,43847,42687,48179,25.199206336708304,29.086079144497972,29.086079144497972,25.199206336708304,30.331501776206203
1092,1093,verse577,train,18,2,48179,43847,51988,29.086079144497972,30.331501776206203,30.331501776206203,29.086079144497972,35.24202037341219
1093,1094,verse577,train,19,2,51988,48179,59209,30.331501776206203,35.24202037341219,35.24202037341219,30.331501776206203,34.713109915419565
1094,1095,verse577,train,20,3,59209,51988,64886,35.24202037341219,34.713109915419565,34.713109915419565,35.24202037341219,35.90264614203248
1095,1096,verse577,train,21,3,64886,59209,71472,34.713109915419565,35.90264614203248,35.90264614203248,34.713109915419565,35.52463933666322
1096,1097,verse577,train,22,3,71472,64886,74453,35.90264614203248,35.52463933666322,35.52463933666322,35.90264614203248,32.63433774416144
1097,1098,verse577,train,23,3,74453,71472,69994,35.52463933666322,32.63433774416144,32.63433774416144,35.52463933666322,30.331501776206203
1098,1099,verse577,train,24,3,69994,74453,76906,32.63433774416144,30.331501776206203,30.331501776206203,32.63433774416144,
1099,1100,verse577,train,25,3,76906,69994,,30.331501776206203,,,30.331501776206203,
1100,1101,verse581,train,1,1,15362,,17802,,18.2208671582886,18.2208671582886,,18.05547008526779
1101,1102,verse581,train,2,1,17802,15362,13560,18.2208671582886,18.05547008526779,18.05547008526779,18.2208671582886,16.24807680927192
1102,1103,verse581,train,3,1,13560,17802,12007,18.05547008526779,16.24807680927192,16.24807680927192,18.05547008526779,15.165750888103101
1103,1104,verse581,train,4,1,12007,13560,12857,16.24807680927192,15.165750888103101,15.165750888103101,16.24807680927192,17.11724276862369
1104,1105,verse581,train,5,1,12857,12007,15043,15.165750888103101,17.11724276862369,17.11724276862369,15.165750888103101,17.4928556845359
1105,1106,verse581,train,6,1,15043,12857,20749,17.11724276862369,17.4928556845359,17.4928556845359,17.11724276862369,19.339079605813716
1106,1107,verse581,train,7,1,20749,15043,21757,17.4928556845359,19.339079605813716,19.339079605813716,17.4928556845359,21.283796653792763
1107,1108,verse581,train,8,2,21757,20749,20297,19.339079605813716,21.283796653792763,21.283796653792763,19.339079605813716,22.561028345356956
1108,1109,verse581,train,9,2,20297,21757,19785,21.283796653792763,22.561028345356956,22.561028345356956,21.283796653792763,21.6794833886788
1109,1110,verse581,train,10,2,19785,20297,21212,22.561028345356956,21.6794833886788,21.6794833886788,22.561028345356956,22.11334438749598
1110,1111,verse581,train,11,2,21212,19785,21367,21.6794833886788,22.11334438749598,22.11334438749598,21.6794833886788,23.043437243605826
1111,1112,verse581,train,12,2,21367,21212,23450,22.11334438749598,23.043437243605826,23.043437243605826,22.11334438749598,23.108440016582687
1112,1113,verse581,train,13,2,23450,21367,25535,23.043437243605826,23.108440016582687,23.108440016582687,23.043437243605826,24.1039415863879
1113,1114,verse581,train,14,2,25535,23450,29442,23.108440016582687,24.1039415863879,24.1039415863879,23.108440016582687,25.099800796022265
1114,1115,verse581,train,15,2,29442,25535,32586,24.1039415863879,25.099800796022265,25.099800796022265,24.1039415863879,27.09243436828813
1115,1116,verse581,train,16,2,32586,29442,35379,25.099800796022265,27.09243436828813,27.09243436828813,25.099800796022265,28.30194339616981
1116,1117,verse581,train,17,2,35379,32586,38149,27.09243436828813,28.30194339616981,28.30194339616981,27.09243436828813,31.080540535840107
1117,1118,verse581,train,18,2,38149,35379,45520,28.30194339616981,31.080540535840107,31.080540535840107,28.30194339616981,33.391615714128
1118,1119,verse581,train,20,3,45520,38149,50764,31.080540535840107,33.391615714128,33.391615714128,31.080540535840107,34.539832078341085
1119,1120,verse581,train,21,3,50764,45520,58949,33.391615714128,34.539832078341085,34.539832078341085,33.391615714128,35.70714214271425
1120,1121,verse581,train,22,3,58949,50764,62797,34.539832078341085,35.70714214271425,35.70714214271425,34.539832078341085,35.11409973215888
1121,1122,verse581,train,23,3,62797,58949,58260,35.70714214271425,35.11409973215888,35.11409973215888,35.70714214271425,
1122,1123,verse581,train,24,3,58260,62797,,35.11409973215888,,,35.11409973215888,
1123,1124,verse584,train,16,2,32405,,36728,,27.676705006196094,27.676705006196094,,27.892651361962706
1124,1125,verse584,train,17,2,36728,32405,38637,27.676705006196094,27.892651361962706,27.892651361962706,27.676705006196094,29.49576240750525
1125,1126,verse584,train,18,2,38637,36728,46923,27.892651361962706,29.49576240750525,29.49576240750525,27.892651361962706,33.97057550292606
1126,1127,verse584,train,19,2,46923,38637,50241,29.49576240750525,33.97057550292606,33.97057550292606,29.49576240750525,34.77067730142742
1127,1128,verse584,train,20,3,50241,46923,56168,33.97057550292606,34.77067730142742,34.77067730142742,33.97057550292606,35.566838487557476
1128,1129,verse584,train,21,3,56168,50241,61682,34.77067730142742,35.566838487557476,35.566838487557476,34.77067730142742,35.02855977627399
1129,1130,verse584,train,22,3,61682,56168,64538,35.566838487557476,35.02855977627399,35.02855977627399,35.566838487557476,
1130,1131,verse584,train,23,3,64538,61682,,35.02855977627399,,,35.02855977627399,
1131,1132,verse586,train,8,2,27829,,29885,,20.223748416156685,20.223748416156685,,24.372115213907882
1132,1133,verse586,train,9,2,29885,27829,29121,20.223748416156685,24.372115213907882,24.372115213907882,20.223748416156685,23.874672772626646
1133,1134,verse586,train,10,2,29121,29885,31094,24.372115213907882,23.874672772626646,23.874672772626646,24.372115213907882,23.769728648009426
1134,1135,verse586,train,11,2,31094,29121,32741,23.874672772626646,23.769728648009426,23.769728648009426,23.874672772626646,25.709920264364882
1135,1136,verse586,train,12,2,32741,31094,34242,23.769728648009426,25.709920264364882,25.709920264364882,23.769728648009426,26.095976701399778
1136,1137,verse586,train,13,2,34242,32741,38351,25.709920264364882,26.095976701399778,26.095976701399778,25.709920264364882,27.147743920996454
1137,1138,verse586,train,14,2,38351,34242,40985,26.095976701399778,27.147743920996454,27.147743920996454,26.095976701399778,26.551836094703507
1138,1139,verse586,train,15,2,40985,38351,43393,27.147743920996454,26.551836094703507,26.551836094703507,27.147743920996454,27.910571473905726
1139,1140,verse586,train,16,2,43393,40985,46977,26.551836094703507,27.910571473905726,27.910571473905726,26.551836094703507,28.178005607210743
1140,1141,verse586,train,17,2,46977,43393,52003,27.910571473905726,28.178005607210743,28.178005607210743,27.910571473905726,32.03123475609393
1141,1142,verse586,train,18,2,52003,46977,56726,28.178005607210743,32.03123475609393,32.03123475609393,28.178005607210743,33.8673884437522
1142,1143,verse586,train,19,2,56726,52003,66216,32.03123475609393,33.8673884437522,33.8673884437522,32.03123475609393,33.97057550292606
1143,1144,verse586,train,20,3,66216,56726,70786,33.8673884437522,33.97057550292606,33.97057550292606,33.8673884437522,37.094473981982816
1144,1145,verse586,train,21,3,70786,66216,78384,33.97057550292606,37.094473981982816,37.094473981982816,33.97057550292606,33.37663853655727
1145,1146,verse586,train,22,3,78384,70786,83633,37.094473981982816,33.37663853655727,33.37663853655727,37.094473981982816,31.416556144810016
1146,1147,verse586,train,23,3,83633,78384,82557,33.37663853655727,31.416556144810016,31.416556144810016,33.37663853655727,31.622776601683793
1147,1148,verse586,train,24,3,82557,83633,91749,31.416556144810016,31.622776601683793,31.622776601683793,31.416556144810016,
1148,1149,verse586,train,25,3,91749,82557,,31.622776601683793,,,31.622776601683793,
1149,1150,verse588,test,3,1,11528,,13522,,12.36931687685298,12.36931687685298,,14.45683229480096
1150,1151,verse588,test,4,1,13522,11528,14034,12.36931687685298,14.45683229480096,14.45683229480096,12.36931687685298,16.431676725154983
1151,1152,verse588,test,5,1,14034,13522,16198,14.45683229480096,16.431676725154983,16.431676725154983,14.45683229480096,18.547236990991408
1152,1153,verse588,test,6,1,16198,14034,21608,16.431676725154983,18.547236990991408,18.547236990991408,16.431676725154983,18.411952639521967
1153,1154,verse588,test,7,1,21608,16198,23728,18.547236990991408,18.411952639521967,18.411952639521967,18.547236990991408,23.043437243605826
1154,1155,verse588,test,8,2,23728,21608,25030,18.411952639521967,23.043437243605826,23.043437243605826,18.411952639521967,23.790754506740637
1155,1156,verse588,test,9,2,25030,23728,24920,23.043437243605826,23.790754506740637,23.790754506740637,23.043437243605826,23.108440016582687
1156,1157,verse588,test,10,2,24920,25030,26184,23.790754506740637,23.108440016582687,23.108440016582687,23.790754506740637,23.62202362203543
1157,1158,verse588,test,11,2,26184,24920,28810,23.108440016582687,23.62202362203543,23.62202362203543,23.108440016582687,24.819347291981714
1158,1159,verse588,test,12,2,28810,26184,31952,23.62202362203543,24.819347291981714,24.819347291981714,23.62202362203543,24.758836806279895
1159,1160,verse588,test,13,2,31952,28810,35352,24.819347291981714,24.758836806279895,24.758836806279895,24.819347291981714,27.313000567495326
1160,1161,verse588,test,14,2,35352,31952,38594,24.758836806279895,27.313000567495326,27.313000567495326,24.758836806279895,26.019223662515376
1161,1162,verse588,test,15,2,38594,35352,42818,27.313000567495326,26.019223662515376,26.019223662515376,27.313000567495326,27.09243436828813
1162,1163,verse588,test,16,2,42818,38594,46588,26.019223662515376,27.09243436828813,27.09243436828813,26.019223662515376,28.035691537752374
1163,1164,verse588,test,17,2,46588,42818,49720,27.09243436828813,28.035691537752374,28.035691537752374,27.09243436828813,30.265491900843113
1164,1165,verse588,test,18,2,49720,46588,55438,28.035691537752374,30.265491900843113,30.265491900843113,28.035691537752374,31.54362059117501
1165,1166,verse588,test,19,2,55438,49720,66300,30.265491900843113,31.54362059117501,31.54362059117501,30.265491900843113,35.4682957019364
1166,1167,verse588,test,28,2,66300,55438,72008,31.54362059117501,35.4682957019364,35.4682957019364,31.54362059117501,36.069377593742864
1167,1168,verse588,test,20,3,72008,66300,79634,35.4682957019364,36.069377593742864,36.069377593742864,35.4682957019364,35.86084215408221
1168,1169,verse588,test,21,3,79634,72008,82438,36.069377593742864,35.86084215408221,35.86084215408221,36.069377593742864,34.36568055487916
1169,1170,verse588,test,22,3,82438,79634,77808,35.86084215408221,34.36568055487916,34.36568055487916,35.86084215408221,30.133038346638727
1170,1171,verse588,test,23,3,77808,82438,62998,34.36568055487916,30.133038346638727,30.133038346638727,34.36568055487916,
1171,1172,verse588,test,24,3,62998,77808,,30.133038346638727,,,30.133038346638727,
1172,1173,verse593,train,5,1,14850,,16281,,16.822603841260722,16.822603841260722,,20.074859899884732
1173,1174,verse593,train,6,1,16281,14850,20781,16.822603841260722,20.074859899884732,20.074859899884732,16.822603841260722,20.273134932713294
1174,1175,verse593,train,7,1,20781,16281,26880,20.074859899884732,20.273134932713294,20.273134932713294,20.074859899884732,24.166091947189145
1175,1176,verse593,train,8,2,26880,20781,27516,20.273134932713294,24.166091947189145,24.166091947189145,20.273134932713294,23.790754506740637
1176,1177,verse593,train,9,2,27516,26880,27987,24.166091947189145,23.790754506740637,23.790754506740637,24.166091947189145,22.825424421026653
1177,1178,verse593,train,10,2,27987,27516,28521,23.790754506740637,22.825424421026653,22.825424421026653,23.790754506740637,23.2163735324878
1178,1179,verse593,train,11,2,28521,27987,30876,22.825424421026653,23.2163735324878,23.2163735324878,22.825424421026653,24.20743687382041
1179,1180,verse593,train,12,2,30876,28521,32334,23.2163735324878,24.20743687382041,24.20743687382041,23.2163735324878,25.0
1180,1181,verse593,train,13,2,32334,30876,32289,24.20743687382041,25.0,25.0,24.20743687382041,24.020824298928627
1181,1182,verse593,train,14,2,32289,32334,35577,25.0,24.020824298928627,24.020824298928627,25.0,25.03996805109783
1182,1183,verse593,train,15,2,35577,32289,38343,24.020824298928627,25.03996805109783,25.03996805109783,24.020824298928627,26.0
1183,1184,verse593,train,16,2,38343,35577,42045,25.03996805109783,26.0,26.0,25.03996805109783,27.018512172212592
1184,1185,verse593,train,17,2,42045,38343,45762,26.0,27.018512172212592,27.018512172212592,26.0,30.01666203960727
1185,1186,verse593,train,18,2,45762,42045,53412,27.018512172212592,30.01666203960727,30.01666203960727,27.018512172212592,31.400636936215164
1186,1187,verse593,train,19,2,53412,45762,56775,30.01666203960727,31.400636936215164,31.400636936215164,30.01666203960727,34.84250278036869
1187,1188,verse593,train,20,3,56775,53412,64665,31.400636936215164,34.84250278036869,34.84250278036869,31.400636936215164,36.45545226711637
1188,1189,verse593,train,21,3,64665,56775,72150,34.84250278036869,36.45545226711637,36.45545226711637,34.84250278036869,37.12142238654117
1189,1190,verse593,train,22,3,72150,64665,76335,36.45545226711637,37.12142238654117,37.12142238654117,36.45545226711637,35.25620512760839
1190,1191,verse593,train,23,3,76335,72150,71076,37.12142238654117,35.25620512760839,35.25620512760839,37.12142238654117,33.77869150810907
1191,1192,verse593,train,24,3,71076,76335,84594,35.25620512760839,33.77869150810907,33.77869150810907,35.25620512760839,
1192,1193,verse593,train,25,3,84594,71076,,33.77869150810907,,,33.77869150810907,
1193,1194,verse594,train,15,2,32109,,36519,,26.019223662515376,26.019223662515376,,28.035691537752374
1194,1195,verse594,train,16,2,36519,32109,40640,26.019223662515376,28.035691537752374,28.035691537752374,26.019223662515376,30.28200785945344
1195,1196,verse594,train,17,2,40640,36519,44388,28.035691537752374,30.28200785945344,30.28200785945344,28.035691537752374,33.075670817082454
1196,1197,verse594,train,18,2,44388,40640,54175,30.28200785945344,33.075670817082454,33.075670817082454,30.28200785945344,36.40054944640259
1197,1198,verse594,train,19,2,54175,44388,64548,33.075670817082454,36.40054944640259,36.40054944640259,33.075670817082454,37.907782842049734
1198,1199,verse594,train,20,3,64548,54175,70227,36.40054944640259,37.907782842049734,37.907782842049734,36.40054944640259,38.691084244306204
1199,1200,verse594,train,21,3,70227,64548,73228,37.907782842049734,38.691084244306204,38.691084244306204,37.907782842049734,35.24202037341219
1200,1201,verse594,train,22,3,73228,70227,70930,38.691084244306204,35.24202037341219,35.24202037341219,38.691084244306204,
1201,1202,verse594,train,23,3,70930,73228,,35.24202037341219,,,35.24202037341219,
1202,1203,verse596,train,9,2,25960,,24815,,25.25866188063018,25.25866188063018,,22.869193252058544
1203,1204,verse596,train,10,2,24815,25960,26093,25.25866188063018,22.869193252058544,22.869193252058544,25.25866188063018,25.298221281347036
1204,1205,verse596,train,11,2,26093,24815,28335,22.869193252058544,25.298221281347036,25.298221281347036,22.869193252058544,25.96150997149434
1205,1206,verse596,train,12,2,28335,26093,30994,25.298221281347036,25.96150997149434,25.96150997149434,25.298221281347036,25.099800796022265
1206,1207,verse596,train,13,2,30994,28335,33258,25.96150997149434,25.099800796022265,25.099800796022265,25.96150997149434,26.019223662515376
1207,1208,verse596,train,14,2,33258,30994,36554,25.099800796022265,26.019223662515376,26.019223662515376,25.099800796022265,26.153393661244042
1208,1209,verse596,train,15,2,36554,33258,40934,26.019223662515376,26.153393661244042,26.153393661244042,26.019223662515376,26.851443164195103
1209,1210,verse596,train,16,2,40934,36554,45479,26.153393661244042,26.851443164195103,26.851443164195103,26.153393661244042,30.740852297878796
1210,1211,verse596,train,17,2,45479,40934,50240,26.851443164195103,30.740852297878796,30.740852297878796,26.851443164195103,
1211,1212,verse596,train,18,2,50240,45479,,30.740852297878796,,,30.740852297878796,
1212,1213,verse605,val,8,2,22638,,24777,,22.693611435820433,22.693611435820433,,24.392621835300936
1213,1214,verse605,val,9,2,24777,22638,24981,22.693611435820433,24.392621835300936,24.392621835300936,22.693611435820433,23.874672772626646
1214,1215,verse605,val,10,2,24981,24777,25629,24.392621835300936,23.874672772626646,23.874672772626646,24.392621835300936,23.769728648009426
1215,1216,verse605,val,11,2,25629,24981,28368,23.874672772626646,23.769728648009426,23.769728648009426,23.874672772626646,25.98076211353316
1216,1217,verse605,val,12,2,28368,25629,31386,23.769728648009426,25.98076211353316,25.98076211353316,23.769728648009426,26.1725046566048
1217,1218,verse605,val,13,2,31386,28368,33882,25.98076211353316,26.1725046566048,26.1725046566048,25.98076211353316,26.019223662515376
1218,1219,verse605,val,14,2,33882,31386,36174,26.1725046566048,26.019223662515376,26.019223662515376,26.1725046566048,27.073972741361768
1219,1220,verse605,val,15,2,36174,33882,40098,26.019223662515376,27.073972741361768,27.073972741361768,26.019223662515376,26.324893162176366
1220,1221,verse605,val,16,2,40098,36174,42993,27.073972741361768,26.324893162176366,26.324893162176366,27.073972741361768,28.705400188814647
1221,1222,verse605,val,17,2,42993,40098,46986,26.324893162176366,28.705400188814647,28.705400188814647,26.324893162176366,30.870698080866262
1222,1223,verse605,val,18,2,46986,42993,47463,28.705400188814647,30.870698080866262,30.870698080866262,28.705400188814647,32.61901286060018
1223,1224,verse605,val,19,2,47463,46986,53916,30.870698080866262,32.61901286060018,32.61901286060018,30.870698080866262,34.0147027033899
1224,1225,verse605,val,20,3,53916,47463,57954,32.61901286060018,34.0147027033899,34.0147027033899,32.61901286060018,35.958309192730404
1225,1226,verse605,val,21,3,57954,53916,64869,34.0147027033899,35.958309192730404,35.958309192730404,34.0147027033899,35.510561809129406
1226,1227,verse605,val,22,3,64869,57954,66963,35.958309192730404,35.510561809129406,35.510561809129406,35.958309192730404,35.05709628591621
1227,1228,verse605,val,23,3,66963,64869,62499,35.510561809129406,35.05709628591621,35.05709628591621,35.510561809129406,33.24154027718932
1228,1229,verse605,val,24,3,62499,66963,77943,35.05709628591621,33.24154027718932,33.24154027718932,35.05709628591621,
1229,1230,verse605,val,25,3,77943,62499,,33.24154027718932,,,33.24154027718932,
1230,1231,verse619,train,8,2,19590,,19506,,18.466185312619388,18.466185312619388,,20.688160865577203
1231,1232,verse619,train,9,2,19506,19590,19314,18.466185312619388,20.688160865577203,20.688160865577203,18.466185312619388,19.72308292331602
1232,1233,verse619,train,10,2,19314,19506,21716,20.688160865577203,19.72308292331602,19.72308292331602,20.688160865577203,21.93171219946131
1233,1234,verse619,train,11,2,21716,19314,23333,19.72308292331602,21.93171219946131,21.93171219946131,19.72308292331602,21.307275752662516
1234,1235,verse619,train,12,2,23333,21716,24130,21.93171219946131,21.307275752662516,21.307275752662516,21.93171219946131,23.2163735324878
1235,1236,verse619,train,13,2,24130,23333,26148,21.307275752662516,23.2163735324878,23.2163735324878,21.307275752662516,22.02271554554524
1236,1237,verse619,train,14,2,26148,24130,27304,23.2163735324878,22.02271554554524,22.02271554554524,23.2163735324878,23.08679276123039
1237,1238,verse619,train,15,2,27304,26148,29370,22.02271554554524,23.08679276123039,23.08679276123039,22.02271554554524,24.20743687382041
1238,1239,verse619,train,16,2,29370,27304,33658,23.08679276123039,24.20743687382041,24.20743687382041,23.08679276123039,24.535688292770594
1239,1240,verse619,train,17,2,33658,29370,36254,24.20743687382041,24.535688292770594,24.535688292770594,24.20743687382041,27.0
1240,1241,verse619,train,18,2,36254,33658,38251,24.535688292770594,27.0,27.0,24.535688292770594,29.8496231131986
1241,1242,verse619,train,19,2,38251,36254,44437,27.0,29.8496231131986,29.8496231131986,27.0,29.427877939124322
1242,1243,verse619,train,20,3,44437,38251,48801,29.8496231131986,29.427877939124322,29.427877939124322,29.8496231131986,30.805843601498726
1243,1244,verse619,train,21,3,48801,44437,57272,29.427877939124322,30.805843601498726,30.805843601498726,29.427877939124322,32.2490309931942
1244,1245,verse619,train,22,3,57272,48801,59407,30.805843601498726,32.2490309931942,32.2490309931942,30.805843601498726,30.166206257996713
1245,1246,verse619,train,23,3,59407,57272,60015,32.2490309931942,30.166206257996713,30.166206257996713,32.2490309931942,29.427877939124322
1246,1247,verse619,train,24,3,60015,59407,65857,30.166206257996713,29.427877939124322,29.427877939124322,30.166206257996713,
1247,1248,verse619,train,25,3,65857,60015,,29.427877939124322,,,29.427877939124322,
1248,1249,verse629,train,18,2,29261,,32866,,28.160255680657446,28.160255680657446,,31.144823004794873
1249,1250,verse629,train,19,2,32866,29261,35442,28.160255680657446,31.144823004794873,31.144823004794873,28.160255680657446,31.272991542223778
1250,1251,verse629,train,20,3,35442,32866,40392,31.144823004794873,31.272991542223778,31.272991542223778,31.144823004794873,32.0624390837628
1251,1252,verse629,train,21,3,40392,35442,45762,31.272991542223778,32.0624390837628,32.0624390837628,31.272991542223778,32.4037034920393
1252,1253,verse629,train,22,3,45762,40392,44180,32.0624390837628,32.4037034920393,32.4037034920393,32.0624390837628,28.722813232690143
1253,1254,verse629,train,23,3,44180,45762,54618,32.4037034920393,28.722813232690143,28.722813232690143,32.4037034920393,
1254,1255,verse629,train,24,3,54618,44180,,28.722813232690143,,,28.722813232690143,
1255,1256,verse631,train,1,1,22134,,26698,,20.346989949375804,20.346989949375804,,20.784609690826528
1256,1257,verse631,train,2,1,26698,22134,15462,20.346989949375804,20.784609690826528,20.784609690826528,20.346989949375804,14.352700094407323
1257,1258,verse631,train,3,1,15462,26698,15194,20.784609690826528,14.352700094407323,14.352700094407323,20.784609690826528,14.45683229480096
1258,1259,verse631,train,4,1,15194,15462,16036,14.352700094407323,14.45683229480096,14.45683229480096,14.352700094407323,14.071247279470288
1259,1260,verse631,train,5,1,16036,15194,17564,14.45683229480096,14.071247279470288,14.071247279470288,14.45683229480096,17.72004514666935
1260,1261,verse631,train,6,1,17564,16036,22696,14.071247279470288,17.72004514666935,17.72004514666935,14.071247279470288,18.547236990991408
1261,1262,verse631,train,7,1,22696,17564,30546,17.72004514666935,18.547236990991408,18.547236990991408,17.72004514666935,21.93171219946131
1262,1263,verse631,train,8,2,30546,22696,28820,18.547236990991408,21.93171219946131,21.93171219946131,18.547236990991408,21.095023109728988
1263,1264,verse631,train,9,2,28820,30546,28284,21.93171219946131,21.095023109728988,21.095023109728988,21.93171219946131,21.470910553583888
1264,1265,verse631,train,10,2,28284,28820,28594,21.095023109728988,21.470910553583888,21.470910553583888,21.095023109728988,22.15851980616034
1265,1266,verse631,train,11,2,28594,28284,31468,21.470910553583888,22.15851980616034,22.15851980616034,21.470910553583888,22.58317958127243
1266,1267,verse631,train,12,2,31468,28594,32186,22.15851980616034,22.58317958127243,22.58317958127243,22.15851980616034,24.1039415863879
1267,1268,verse631,train,13,2,32186,31468,35246,22.58317958127243,24.1039415863879,24.1039415863879,22.58317958127243,23.108440016582687
1268,1269,verse631,train,14,2,35246,32186,38470,24.1039415863879,23.108440016582687,23.108440016582687,24.1039415863879,23.2163735324878
1269,1270,verse631,train,15,2,38470,35246,40438,23.108440016582687,23.2163735324878,23.2163735324878,23.108440016582687,25.099800796022265
1270,1271,verse631,train,16,2,40438,38470,44238,23.2163735324878,25.099800796022265,25.099800796022265,23.2163735324878,26.70205984563738
1271,1272,verse631,train,17,2,44238,40438,49660,25.099800796022265,26.70205984563738,26.70205984563738,25.099800796022265,29.832867780352597
1272,1273,verse631,train,18,2,49660,44238,53604,26.70205984563738,29.832867780352597,29.832867780352597,26.70205984563738,32.7566787083184
1273,1274,verse631,train,19,2,53604,49660,61654,29.832867780352597,32.7566787083184,32.7566787083184,29.832867780352597,35.566838487557476
1274,1275,verse631,train,28,2,61654,53604,72232,32.7566787083184,35.566838487557476,35.566838487557476,32.7566787083184,35.369478367654786
1275,1276,verse631,train,20,3,72232,61654,77946,35.566838487557476,35.369478367654786,35.369478367654786,35.566838487557476,36.05551275463989
1276,1277,verse631,train,21,3,77946,72232,81516,35.369478367654786,36.05551275463989,36.05551275463989,35.369478367654786,35.07135583350036
1277,1278,verse631,train,22,3,81516,77946,81240,36.05551275463989,35.07135583350036,35.07135583350036,36.05551275463989,30.610455730027933
1278,1279,verse631,train,23,3,81240,81516,82292,35.07135583350036,30.610455730027933,30.610455730027933,35.07135583350036,
1279,1280,verse631,train,24,3,82292,81240,,30.610455730027933,,,30.610455730027933,
1280,1281,verse641,train,1,1,8470,,13456,,15.362291495737216,15.362291495737216,,16.522711641858304
1281,1282,verse641,train,2,1,13456,8470,8950,15.362291495737216,16.522711641858304,16.522711641858304,15.362291495737216,12.409673645990857
1282,1283,verse641,train,3,1,8950,13456,9089,16.522711641858304,12.409673645990857,12.409673645990857,16.522711641858304,10.770329614269007
1283,1284,verse641,train,4,1,9089,8950,9640,12.409673645990857,10.770329614269007,10.770329614269007,12.409673645990857,14.142135623730951
1284,1285,verse641,train,5,1,9640,9089,11856,10.770329614269007,14.142135623730951,14.142135623730951,10.770329614269007,15.033296378372908
1285,1286,verse641,train,6,1,11856,9640,15270,14.142135623730951,15.033296378372908,15.033296378372908,14.142135623730951,17.832554500127006
1286,1287,verse641,train,7,1,15270,11856,16447,15.033296378372908,17.832554500127006,17.832554500127006,15.033296378372908,20.71231517720798
1287,1288,verse641,train,8,2,16447,15270,15792,17.832554500127006,20.71231517720798,20.71231517720798,17.832554500127006,
1288,1289,verse641,train,9,2,15792,16447,,20.71231517720798,,,20.71231517720798,
1289,1290,verse642,train,5,1,10080,,11433,,15.811388300841896,15.811388300841896,,16.792855623746664
1290,1291,verse642,train,6,1,11433,10080,15789,15.811388300841896,16.792855623746664,16.792855623746664,15.811388300841896,19.0
1291,1292,verse642,train,7,1,15789,11433,19041,16.792855623746664,19.0,19.0,16.792855623746664,20.273134932713294
1292,1293,verse642,train,8,2,19041,15789,16878,19.0,20.273134932713294,20.273134932713294,19.0,21.18962010041709
1293,1294,verse642,train,9,2,16878,19041,18273,20.273134932713294,21.18962010041709,21.18962010041709,20.273134932713294,21.587033144922902
1294,1295,verse642,train,10,2,18273,16878,20391,21.18962010041709,21.587033144922902,21.587033144922902,21.18962010041709,22.360679774997898
1295,1296,verse642,train,11,2,20391,18273,21630,21.587033144922902,22.360679774997898,22.360679774997898,21.587033144922902,22.22611077089287
1296,1297,verse642,train,12,2,21630,20391,22266,22.360679774997898,22.22611077089287,22.22611077089287,22.360679774997898,24.08318915758459
1297,1298,verse642,train,13,2,22266,21630,24258,22.22611077089287,24.08318915758459,24.08318915758459,22.22611077089287,24.20743687382041
1298,1299,verse642,train,14,2,24258,22266,26835,24.08318915758459,24.20743687382041,24.20743687382041,24.08318915758459,25.179356624028344
1299,1300,verse642,train,15,2,26835,24258,29763,24.20743687382041,25.179356624028344,25.179356624028344,24.20743687382041,27.331300737432898
1300,1301,verse642,train,16,2,29763,26835,31752,25.179356624028344,27.331300737432898,27.331300737432898,25.179356624028344,30.215889859476256
1301,1302,verse642,train,17,2,31752,29763,35979,27.331300737432898,30.215889859476256,30.215889859476256,27.331300737432898,32.264531609803356
1302,1303,verse642,train,18,2,35979,31752,40923,30.215889859476256,32.264531609803356,32.264531609803356,30.215889859476256,32.155870381627054
1303,1304,verse642,train,20,3,40923,35979,46206,32.264531609803356,32.155870381627054,32.155870381627054,32.264531609803356,32.83291031876401
1304,1305,verse642,train,21,3,46206,40923,52416,32.155870381627054,32.83291031876401,32.83291031876401,32.155870381627054,33.481338085566414
1305,1306,verse642,train,22,3,52416,46206,56676,32.83291031876401,33.481338085566414,33.481338085566414,32.83291031876401,32.14031735997639
